Utterance.ID,Timestamp,Trial.ID,Condition,Cluster.ID,IS_NEW_REPRESENTATIVE,Is.Representative,Is.Junk,Utterance,Cluster.Size,Intra.Complete,Intra.Average,Inter.Complete,Inter.Single,Inter.Average,Inter.Hausforff
16862,NA,NA,NA,31,0,0,0,The camera offers both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
16921,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
16968,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
17521,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
17793,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
17939,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
18029,NA,NA,NA,31,0,0,0,The camera is equipped with both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
18068,NA,NA,NA,31,0,0,0,Actually it has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
18079,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
18094,NA,NA,NA,31,0,0,0,This camera comes with both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
18294,NA,NA,NA,31,0,0,0,This camera is great cause it has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
18477,NA,NA,NA,31,0,0,0,The camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
18980,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
19407,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
19438,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
19465,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
19570,NA,NA,NA,31,0,0,0,The camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
19838,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
19892,NA,NA,NA,31,0,0,0,This camera comes with both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
20489,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
20538,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
20857,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
20979,NA,NA,NA,31,0,0,0,The camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
20992,NA,NA,NA,31,0,0,0,The camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
21151,NA,NA,NA,31,0,0,0,It actually has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
21164,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
21277,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
21483,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
21598,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
21641,NA,NA,NA,31,0,0,0,The camera offers both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
21720,NA,NA,NA,31,0,0,0,This camera comes with both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
21843,NA,NA,NA,31,0,0,0,It has both manual and automatic setting available.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
22283,NA,NA,NA,31,0,0,0,It has both manual and automatic setting available.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
22662,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
23058,NA,NA,NA,31,0,0,0,This camera comes with both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
23208,NA,NA,NA,31,0,0,0,The camera offers both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
23285,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
23387,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
23403,NA,NA,NA,31,0,0,0,The camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
23939,NA,NA,NA,31,0,0,0,The camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
24034,NA,NA,NA,31,0,0,0,It has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
24332,NA,NA,NA,31,0,0,0,This camera comes with both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
24433,NA,NA,NA,31,0,0,0,The camera offers both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
24690,NA,NA,NA,31,1,0,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
24706,NA,NA,NA,31,0,0,0,The camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
348,NA,NA,NA,31,1,1,0,This camera has both manual and automatic settings.,185,0.6068,0.107476830199758,1,0.1974,0.902241730506288,1
205,NA,NA,NA,32,0,0,0,Its sensor is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
413,NA,NA,NA,32,0,0,0,The size of the sensor is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
755,NA,NA,NA,32,0,0,0,The sensor size is 23.5 x 15.6.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
881,NA,NA,NA,32,0,0,0,The sensor size is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
901,NA,NA,NA,32,0,0,0,The size of the sensor is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
1290,NA,NA,NA,32,0,0,0,This one's sensor measures 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
1333,NA,NA,NA,32,0,0,0,The size of the sensor is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
1372,NA,NA,NA,32,0,0,0,"With this one, you will get a sensor size of 23.5 x 15.6 mm.",183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
1481,NA,NA,NA,32,0,0,0,The camera uses a CMOS sensor that is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
1496,NA,NA,NA,32,0,0,0,The size of the sensor is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
1977,NA,NA,NA,32,0,0,0,The size of the sensor is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
2027,NA,NA,NA,32,0,0,0,The size of the sensor is 23.5 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
4882,NA,NA,NA,32,0,0,0,The size of the sensor is 43.8 x 32.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
5171,NA,NA,NA,32,0,0,0,The sensor on this is 43.8 x 32.9 mm Bayer array sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
5200,NA,NA,NA,32,0,0,0,The sensor on this is 43.8 x 32.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
5418,NA,NA,NA,32,0,0,0,the sensor size is 43.8 x 32.9 mm,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
5725,NA,NA,NA,32,0,0,0,The sensor on this model is 43.8 x 32.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
5918,NA,NA,NA,32,0,0,0,The sensor on this is a 43.8 x 32.9 mm Bayer array sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6056,NA,NA,NA,32,0,0,0,The sensor on this is a 43.8 x 32.9 mm Bayer array Sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6250,NA,NA,NA,32,0,0,0,It has a 43.8 x 32.9 mm Bayer array sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6267,NA,NA,NA,32,0,0,0,The camera sensor is 43.8 x 32.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6343,NA,NA,NA,32,0,0,0,The camera sensor size is 43.8 x 32.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6353,NA,NA,NA,32,0,0,0,The sensor on this camera is 43.8 x 32.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6478,NA,NA,NA,32,0,0,0,It features a 43.8 x 32.9 mm Bayer array sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6505,NA,NA,NA,32,0,0,0,This camera uses a Bayer array sensor which has the dimensions 43.8 x 32.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6544,NA,NA,NA,32,0,0,0,It features a 43.8 x 32.9 mm Bayer array sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6777,NA,NA,NA,32,0,0,0,The sensor on this measures 43.8 x 32.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6817,NA,NA,NA,32,0,0,0,This has a 43.8 x 32.9 mm sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
6902,NA,NA,NA,32,0,0,0,The sensor is a 43.8 x 32.9 mm Bayer array sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
7051,NA,NA,NA,32,0,0,0,The sensor size is 23.5 x 15.77 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
7168,NA,NA,NA,32,0,0,0,The size of the sensor is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
7606,NA,NA,NA,32,0,0,0,The camera sensor size is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
7658,NA,NA,NA,32,0,0,0,The sensor size for this camera is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
7742,NA,NA,NA,32,0,0,0,The sensor size is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
7990,NA,NA,NA,32,0,0,0,The sensor on this is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
8101,NA,NA,NA,32,0,0,0,The sensor is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
8417,NA,NA,NA,32,0,0,0,This sensor is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
8532,NA,NA,NA,32,0,0,0,The sensor size is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
8672,NA,NA,NA,32,0,0,0,The sensor size is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
8722,NA,NA,NA,32,0,0,0,The sensor is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
8743,NA,NA,NA,32,0,0,0,This sensor is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
8875,NA,NA,NA,32,0,0,0,The sensor size is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
8901,NA,NA,NA,32,0,0,0,The sensor on this is 23.5 x 15.7 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
10611,NA,NA,NA,32,0,0,0,This one's sensor is 35 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
11387,NA,NA,NA,32,0,0,0,This sensor is a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
11415,NA,NA,NA,32,0,0,0,The sensor size on this model is a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
11438,NA,NA,NA,32,0,0,0,This one has a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
11447,NA,NA,NA,32,0,0,0,This camera has a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
11724,NA,NA,NA,32,0,0,0,The sensor size is 17.3 x 13 mm on this one.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
11759,NA,NA,NA,32,0,0,0,The sensor size is 17.3 x 13mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
11907,NA,NA,NA,32,0,0,0,The MOS sensor is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
11915,NA,NA,NA,32,0,0,0,It features a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12158,NA,NA,NA,32,0,0,0,The sensor on this is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12165,NA,NA,NA,32,0,0,0,The sensor size is a MOS sensor with 17.3 x 13 mm sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12178,NA,NA,NA,32,0,0,0,The sensor is a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12275,NA,NA,NA,32,0,0,0,This one's sensor is a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12276,NA,NA,NA,32,0,0,0,The camera comes equipped with a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12491,NA,NA,NA,32,0,0,0,This camera has a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12557,NA,NA,NA,32,0,0,0,Its MOS sensor is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12616,NA,NA,NA,32,0,0,0,This one's sensor is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
12793,NA,NA,NA,32,0,0,0,The sensor size is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13001,NA,NA,NA,32,0,0,0,The sensor is a MOS sensor and it is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13142,NA,NA,NA,32,0,0,0,The sensor on this is a 17.3 x 13 mm MOS sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13198,NA,NA,NA,32,0,0,0,The camera sensor is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13242,NA,NA,NA,32,0,0,0,The sensor size is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13386,NA,NA,NA,32,0,0,0,The sensor size is 17.3 x 13 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13551,NA,NA,NA,32,0,0,0,It features a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13593,NA,NA,NA,32,0,0,0,This camera has a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13600,NA,NA,NA,32,0,0,0,It features a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13662,NA,NA,NA,32,0,0,0,The sensor is a CMOS FX and it is 3.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13671,NA,NA,NA,32,0,0,0,The camera sensor size is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13684,NA,NA,NA,32,0,0,0,This one's sensor is a 35.9 x 23.9 CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13699,NA,NA,NA,32,0,0,0,This camera has a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13730,NA,NA,NA,32,0,0,0,It has a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13794,NA,NA,NA,32,0,0,0,The sensor size is a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
13836,NA,NA,NA,32,0,0,0,It features a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14094,NA,NA,NA,32,0,0,0,This camera has a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14162,NA,NA,NA,32,0,0,0,The camera sensor size is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14208,NA,NA,NA,32,1,0,0,The sensor size is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14225,NA,NA,NA,32,0,0,0,It features a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14321,NA,NA,NA,32,0,0,0,The sensor on this one is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14346,NA,NA,NA,32,0,0,0,"With this model, you get a sensor that is 35.9 x 23.9 mm and is a CMOS FX one.",183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14384,NA,NA,NA,32,0,0,0,The camera sensor size is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14538,NA,NA,NA,32,0,0,0,It has a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14664,NA,NA,NA,32,0,0,0,This camera has a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14698,NA,NA,NA,32,0,0,0,This camera has a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14879,NA,NA,NA,32,1,0,0,The sensor size is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14915,NA,NA,NA,32,0,0,0,The size of the sensor is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14957,NA,NA,NA,32,0,0,0,The sensor on this model is 35.9 x 23.9 mm CMOS FX one.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
14979,NA,NA,NA,32,1,0,0,The sensor size is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15026,NA,NA,NA,32,0,0,0,The CMOS sensor is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15041,NA,NA,NA,32,0,0,0,It features a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15085,NA,NA,NA,32,0,0,0,The sensor size on this one is a 35.9 x 23.9 CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15101,NA,NA,NA,32,0,0,0,"Let me tell you a little bit about the sensor size, it's a 35.9 x 23.9 mm CMOS FX sensor.",183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15279,NA,NA,NA,32,0,0,0,It has a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15292,NA,NA,NA,32,0,0,0,This camera has a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15380,NA,NA,NA,32,0,0,0,The sensor is a CMOS FX sensor that is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15490,NA,NA,NA,32,0,0,0,The sensor on this is a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15510,NA,NA,NA,32,0,0,0,This one has a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15560,NA,NA,NA,32,0,0,0,The camera sensor size is 35.9 by 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15580,NA,NA,NA,32,0,0,0,The camera sensor size is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
15598,NA,NA,NA,32,0,0,0,The sensor on this model is a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16027,NA,NA,NA,32,0,0,0,The sensor is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16042,NA,NA,NA,32,0,0,0,This one has a sensor that is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16113,NA,NA,NA,32,0,0,0,The sensor on this is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16168,NA,NA,NA,32,0,0,0,The sensor on the camera is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16209,NA,NA,NA,32,0,0,0,This camera uses an X-Trains CMOS II sensor which is sized 23.6 x 15.6.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16441,NA,NA,NA,32,0,0,0,The camera sensor is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16489,NA,NA,NA,32,0,0,0,The sensor is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16524,NA,NA,NA,32,0,0,0,This camera has a 23.6 x 15.6 mm sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16648,NA,NA,NA,32,0,0,0,The size is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16750,NA,NA,NA,32,0,0,0,This one has a 23.6 x 15.6 mm sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16824,NA,NA,NA,32,0,0,0,The sensor on this is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
16872,NA,NA,NA,32,0,0,0,It's an X-Trans CMOS II sensor that has the dimensions 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
17257,NA,NA,NA,32,0,0,0,The camera comes with an X-Trans CMOS II sensor that is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
17290,NA,NA,NA,32,0,0,0,This one has a 23.6 x 15.6 mm sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
17420,NA,NA,NA,32,0,0,0,This one has a 23.6 x 5.6 mm sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
17963,NA,NA,NA,32,0,0,0,It features a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
17967,NA,NA,NA,32,0,0,0,This camera has a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18025,NA,NA,NA,32,0,0,0,The sensor size on this one is 35.9 x 23.9 mm CMOS.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18069,NA,NA,NA,32,0,0,0,This one has a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18114,NA,NA,NA,32,0,0,0,The sensor has the dimension 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18147,NA,NA,NA,32,0,0,0,It features a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18166,NA,NA,NA,32,0,0,0,This camera has a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18220,NA,NA,NA,32,0,0,0,This camera has a 23.6 x 15.6 mm sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18262,NA,NA,NA,32,0,0,0,The sensor on this one is a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18285,NA,NA,NA,32,0,0,0,This camera has a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18350,NA,NA,NA,32,0,0,0,For this camera you have a CMOS FX sensor that is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18492,NA,NA,NA,32,0,0,0,The sensor is a 23.6 x 15.6 mm sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18542,NA,NA,NA,32,0,0,0,"With this one, the sensor size is 23.6 x 15.6 mm.",183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18567,NA,NA,NA,32,0,0,0,It features a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18573,NA,NA,NA,32,0,0,0,The sensor size is a 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18619,NA,NA,NA,32,0,0,0,The sensor on this is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18653,NA,NA,NA,32,0,0,0,This one has a 35.9 x 23.9 mm CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18888,NA,NA,NA,32,0,0,0,The CMOS sensor is 35.9 x 23.9 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18914,NA,NA,NA,32,0,0,0,The sensor size is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18955,NA,NA,NA,32,0,0,0,This camera has a 35.9 by 23.9 millimeter CMOS FX sensor.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
18995,NA,NA,NA,32,0,0,0,The sensor is 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
19045,NA,NA,NA,32,0,0,0,The sensor on this measures 23.6 x 15.6 mm.,183,0.9646,0.340908076622833,1,0.4461,0.9441926623674,1
