TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID_SHOPKEEPER,IS_BAD_CLUSTER_SHOPKEEPER,CLUSTER_ID_CUSTOMER,IS_BAD_CLUSTER_CUSTOMER
1437722334,579,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,on my own business what about this a long exposure pictures,long exposure;business;pictures,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,basically the standard shutter speed goes up to30 seconds but then in bulb mode you can keep the shutter open for as long as you choose,standard shutter speed;bulb mode,667;PRESENT_X;CANON,-,52;PRESENT_X;CANON,-
1437722353,579,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thank you very much,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,no problem have a good afternoon,good afternoon;problem,445;WAITING;NONE,-,735;PRESENT_X;CANON,-
1437722361,579,PROACTIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,you too,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,298;WAITING;NONE,-
1437723771,580,PROACTIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1437723782,580,PROACTIVE,WAITING,NONE,NOVICE,NIKON,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,good afternoon how can I help,good afternoon,739;PRESENT_X;CANON,-,0;WAITING;NONE,-
1437723791,580,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,how are you,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,good thanks yourself,good thanks,657;PRESENT_X;CANON,-,37;PRESENT_X;CANON,BAD
1437723794,580,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,I'm fine thank you I'm just looking at it and it looks amazing does it have an automatic model,automatic model,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this is a top end camera it has every automatic mode every manual mode can I ask what sort of pictures you want to take,automatic mode;manual mode;end camera;sort,310;PRESENT_X;CANON,-,706;PRESENT_X;CANON,-
1437723816,580,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,oh I just thought he could find no pictures or normal pictures nothing fancy,normal pictures,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"yes this is used for fashion photography for glossy, magazines so that camera body alone is $2000",camera body;fashion photography;magazines,671;PRESENT_X;CANON,-,3;PRESENT_X;CANON,BAD
1437723831,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,CANON,CANON,NIKON,NIKON,oh my god,god,PRESENT_X,NIKON,NONE,NONE,CANON,CANON,NIKON,NIKON,"over here we have a different kind of camera, for the family and friends pictures for going out and so forth, this is nikon coolpix",nikon coolpix;different kind;friends pictures;camera;family,683;PRESENT_X;NIKON,-,630;PRESENT_X;NIKON,-
1437723846,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Perhaps this is more like what I need I want to just press a button,button,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this is a full automatic point and shoot cameras incredibly easy to use,automatic point;cameras,633;PRESENT_X;NIKON,-,561;PRESENT_X;NIKON,-
1437723869,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,It has a 20 megapixel sensor and a nice lens so you can get some nice prints out of it if you want enlargement on your wall and it looks great on HDTV to play your pictures back like that,megapixel sensor;nice lens;nice prints;enlargement;HDTV;wall;pictures,362;PRESENT_X;NIKON,-,0;PRESENT_X;NIKON,-
1437723881,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,"for Facebook it has some modes in there you can tweak the look at the pictures, put some is artistic effects and upload it directly to Facebook through your computer",Facebook;artistic effects;modes;look;pictures,279;PRESENT_X;NIKON,-,0;PRESENT_X;NIKON,-
1437723894,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,oh i see do you have it in different color this is too plain,different color,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,"it comes in a black white red and purple, purple is especially nice",purple,632;PRESENT_X;NIKON,-,645;PRESENT_X;NIKON,-
1437723910,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,do they have it in red,red,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes we do,NO_KEYWORD,14;PRESENT_X;NIKON,BAD,348;PRESENT_X;NIKON,-
1437723915,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,oh I see what about the what about the price on this one,price,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,"it's only $68 but please take a couple of pictures see how it feels, see how you like the results",couple;pictures;results,212;PRESENT_X;NIKON,-,72;PRESENT_X;NIKON,-
1437723928,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,Just here is the optical zoom lever so you can see how that zooms in and out,optical zoom lever,61;PRESENT_X;NIKON,-,0;PRESENT_X;NIKON,-
1437723935,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,oh I see I like a lease is it would look for what I was looking for,lease,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,fantastic  would you like a brochure about that that,brochure,524;PRESENT_X;NIKON,-,44;PRESENT_X;NIKON,BAD
1437723948,580,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you very much,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,no problem we'll see you next time have a good afternoon,good afternoon;problem;time,454;WAITING;NONE,-,256;PRESENT_X;NIKON,-
1437723956,580,PROACTIVE,WAITING,NONE,NOVICE,NIKON,DOOR,DOOR,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,think you do too,NO_KEYWORD,WAITING,NONE,NIKON,DOOR,DOOR,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,310;WAITING;NONE,-
1437723987,581,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,good afternoon how can I help,good afternoon,480;PRESENT_X;SONY,-,0;WAITING;NONE,-
1437724013,581,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,Hi I'm looking for for homecoming I like to please bring your mobile but I'm sure that my lenses work this camera,homecoming;Hi;lenses;camera,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"Yes this is the new Sony camera, so it's only been out for around about time five years, with the kind of lenses it uses, if your camera is older than that you would have to buy new lenses, this camera however include a good basic lens that you can see on it now",new Sony camera;good basic lens;new lenses;kind;time,537;PRESENT_X;SONY,-,414;PRESENT_X;SONY,-
1437724044,581,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,something that is. You know that I can use with my old lenses,old lenses,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,can I ask what sort of  pictures you like to take,sort;pictures,566;PRESENT_X;SONY,-,414;PRESENT_X;SONY,-
1437724053,581,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,basically what I do is like taking pictures of bird so go to a park and take pictures so I need good lenses I want a good camera,good lenses;good camera;pictures;bird;park,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,so you're already a wildlife photographer,wildlife photographer,741;PRESENT_X;CANON,-,322;PRESENT_X;SONY,-
1437724074,581,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,SONY,SONY,CANON,CANON,Yeah yeah yeah you can say that,NO_KEYWORD,PRESENT_X,CANON,SONY,CANON,CANON,SONY,CANON,CANON,its something you enjoy and you have some lenses are they Canon lens,Canon lens;lenses,472;PRESENT_X;CANON,-,302;PRESENT_X;CANON,-
1437724082,581,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,Yeah actually the camera they have is this is a Canon but it's like kind of old recently is another working properly so I want to buy something new,Canon;camera;kind,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,how old is the camera,camera,234;PRESENT_X;CANON,-,578;PRESENT_X;CANON,-
1437724093,581,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,its 8 years old,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,and the lenses are the same age,lenses;age,571;PRESENT_X;CANON,-,3;PRESENT_X;CANON,BAD
1437724099,581,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,yeah I bought them together so some after that,yeah,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"this is the new Canon, this is the latest model probably your lenses will work quite well with it, please take it up see how it feels in your hand hands",new Canon;hand hands;latest model;lenses,415;PRESENT_X;CANON,-,320;PRESENT_X;CANON,-
1437724114,581,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,canon's big development over the years it's been the sculpting of the body so that it ergonomically sits in your hand it's very comfortable to use,big development;sculpting;canon;body;hand,76;PRESENT_X;CANON,-,0;PRESENT_X;CANON,-
1437724125,581,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,you don't actually I'm looking for something like this how much is this camera,camera,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"this camera body is $2000 if you want to test it with the lenses you have already, we can set it up for you we can set you up with the test chart you can put it though its paces, we would just need notice to get a camera ready for you and set it up on a tripod with the chart",camera body;test chart;paces;tripod;lenses;notice,299;PRESENT_X;CANON,-,201;PRESENT_X;CANON,-
1437724150,581,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,can I bring my lenses this camera to take a pill work,pill work;lenses;camera,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"definitely please do, it's a big investment we encourage people to do that",big investment;people,368;PRESENT_X;CANON,-,95;PRESENT_X;CANON,-
1437724160,581,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thank you thank you very much,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,no problem look forward to seeing you again,problem look,526;WAITING;NONE,-,735;PRESENT_X;CANON,-
1437724199,582,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,MIDDLE,MIDDLE,NONE,NONE,SERVICE_COUNTER,hey how are you,NO_KEYWORD,FACE_TO_FACE,NONE,DOOR,MIDDLE,MIDDLE,SERVICE_COUNTER,MIDDLE,MIDDLE,real good yourself,NO_KEYWORD,281;FACE_TO_FACE;NONE,-,587;WAITING;NONE,-
1437724201,582,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,MIDDLE,MIDDLE,NONE,NONE,SERVICE_COUNTER,I am looking for a good camera but I don't want something that expensive so kind of a camera that can settle things manually show me what options you have,expensive so kind;good camera;things;options,PRESENT_X,SONY,NONE,NONE,MIDDLE,NIKON,SONY,SONY,Yes of course you had a camera before,camera;course,56;PRESENT_X;SONY,-,713;WAITING;NONE,-
1437724222,582,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,MIDDLE,NIKON,SONY,SONY,yeah yeah I have an nikon like a g6 one of the very professional with lenses and stuff,nikon;lenses;stuff,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"this is designed for exactly that kind of job, its sony a6000 so as you can see it's quite light it up and have a play for like take some pictures",sony a6000;kind;job;play;pictures,414;PRESENT_X;SONY,-,126;PRESENT_X;SONY,-
1437724250,582,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"it's only half a kilogram, and the saving is in the mirror and mirror mechanism because it has fewer parts inside but the electronics are such that it still looks like it's top end photograph",mirror mechanism;fewer parts;kilogram;saving;electronics;end;photograph,338;PRESENT_X;SONY,-,0;PRESENT_X;SONY,-
1437724270,582,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,and can I do what can I do like long exposure pictures with this one or is just like it simple,long exposure pictures,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"You have full manual control of most of the basic settings but the shutter speed only goes up to 30 seconds, after that you would have to go back to your nikon and use its bulb mode",bulb mode;shutter speed;basic settings;manual control;nikon,64;PRESENT_X;SONY,-,317;PRESENT_X;SONY,-
1437724290,582,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what about the megapixels camera,camera;megapixels,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"it's got a 20 megapixel sensor but as you can see it's got a huge area of glass, so it's got a very clear vision through the lens, you can make some beautiful enlargements from this up to mural size",megapixel sensor;beautiful enlargements;huge area;mural size;clear vision;lens,13;PRESENT_X;SONY,-,608;PRESENT_X;SONY,-
1437724315,582,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,oh I see and what about the autofocus points and the ISO,autofocus points;ISO,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,It's got 179 autofocus point so you can pinpoint anything almost anywhere in your picture and follow it around and keep it in focus quite well its very responsive,autofocus point;picture,295;PRESENT_X;SONY,-,17;PRESENT_X;SONY,-
1437724333,582,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,for low light it has an ISO 3200 so its pretty good up to mid evening,mid evening;low light;ISO,365;PRESENT_X;SONY,-,0;PRESENT_X;SONY,-
1437724344,582,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,oh I see this looks nice looks like and I like the color but what about the price this ,nice looks;color;price,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's $550 and for that you get a picture quality comparable with top end cameras,picture quality;cameras;end,507;PRESENT_X;SONY,-,209;PRESENT_X;SONY,-
1437724364,582,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,well thank you very much,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,no problem have a good afternoon,good afternoon;problem,400;WAITING;NONE,-,515;PRESENT_X;SONY,-
1437724399,583,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1437724412,583,PROACTIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,good afternoon how can I help,good afternoon,626;WAITING;NONE,-,0;WAITING;NONE,-
1437724422,583,PROACTIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,it's ok i am just looking around,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,feel free to browse if you have any questions I'll just be over it,questions,765;PRESENT_X;NIKON,-,92;PRESENT_X;NIKON,-
1437724428,583,PROACTIVE,WAITING,NONE,ADVANCED,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,thank you,NO_KEYWORD,WAITING,NONE,NIKON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,184;WAITING;NONE,-
1437724433,583,PROACTIVE,WAITING,NONE,ADVANCED,NIKON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,actually i have a question,question,PRESENT_X,NIKON,NIKON,SONY,SONY,SERVICE_COUNTER,NIKON,NIKON,sure,NO_KEYWORD,40;PRESENT_X;NIKON,-,680;WAITING;NONE,-
1437724438,583,PROACTIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm looking for a professional camera but I don't I can see it in your ass already have something like with full professional camera,professional camera;ass,PRESENT_X,CANON,NONE,NONE,MIDDLE,NIKON,CANON,CANON,"Of course over here you have the latest model, Canon 5d mark 3 so professional its used for high end fashion shoots, its gone to space, it's gone to deep sea with appropriate accessories, anything you want to do this camera can do",end fashion shoots;appropriate accessories;latest model;deep sea;Canon;camera;course;mark;space,381;PRESENT_X;CANON,-,435;PRESENT_X;NIKON,-
1437724460,583,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,oh this looks very good actually what is the size of the sensor of this camera,sensor;camera;size,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this is a full size CMOS sensor can I just ask will this be a camera you will be buying personally or will the magazine be helping you,size CMOS;camera;magazine,250;PRESENT_X;CANON,-,68;PRESENT_X;CANON,-
1437724486,583,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,oh I think I might buy from you,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,so you have some lenses at the magazine you have all the kits that's already there,lenses;magazine;kits,671;PRESENT_X;CANON,-,37;PRESENT_X;CANON,BAD
1437724495,583,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,Can I use the old lenses,old lenses,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"generally yes you can use old Canon lenses under about ten years old for this camera, but maybe its best if you bring them in and you can come in on Saturday after ten we can set you up and you can practice with those lenses",old Canon lenses;Saturday;camera,249;PRESENT_X;CANON,-,347;PRESENT_X;CANON,-
1437724519,583,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,actually the lenses are pretty new no more than two years so I don't think I need to bring them to you tell me the price,lenses;price,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the camera body is $2000,camera body,606;PRESENT_X;CANON,-,95;PRESENT_X;CANON,-
1437724537,583,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what about the manual settings still all the manual settings of the old one,manual settings,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"in fact it has more manual settings, so now you can go in and you can do software style manual tweaks, so that in the camera you can have different histogram setting, different contrast setting as well, so if anything it has more manual settings it have ever existed before",different histogram setting;style manual tweaks;different contrast setting;manual settings;camera,594;PRESENT_X;CANON,-,70;PRESENT_X;CANON,-
1437724569,583,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,oh I see I should just have one last question what about long exposure pictures,long exposure;question;pictures,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,The normal shutter speeds still go up to 30 seconds and after that you do have a bulb mode so you can use extreme long exposures for any special effects you used to do it,normal shutter speeds;extreme long exposures;bulb mode;special effects,285;PRESENT_X;CANON,-,52;PRESENT_X;CANON,-
1437724589,583,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,oldest this looks like a video camera for me thank you very much for your help,video camera;help,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,anytime have a good afternoon,good afternoon,580;WAITING;NONE,-,299;PRESENT_X;CANON,-
1437724626,584,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1437724648,584,PROACTIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,hi how can I help,NO_KEYWORD,795;PRESENT_X;CANON,-,136;WAITING;NONE,-
1437724654,584,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I'm actually a professional photographer and an paparazzi do you have something more portable and more discreet that I can use,professional photographer;paparazzi,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,I can I ask how close you were going to get to a talent,talent,130;PRESENT_X;SONY,-,31;PRESENT_X;CANON,-
1437724679,584,PROACTIVE,PRESENT_X,SONY,ADVANCED,CANON,DOOR,DOOR,CANON,SONY,SONY,actually that's hard to say but I need the pictures of you high quality,high quality;pictures,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,so you're going to try and get in close rather than sit on a boat  a kilometer away and focus in from this,kilometer;boat,1;PRESENT_X;SONY,BAD,496;PRESENT_X;SONY,-
1437724695,584,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,I will I will be in 20 meters I think,meters,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"this camera here is designed to take top end photos that can be reproduced in magazines, but it's light, it's portable and it's quite discreet, it's available in black even though we have a silver model on display so you know you don't have to go out with something bright and shiny, please pick it up and have a try",end photos;silver model;discreet;camera;try;magazines;light;display,46;PRESENT_X;SONY,-,22;PRESENT_X;SONY,BAD
1437724728,584,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,You can see the autofocus is very responsive  it can follow the moving characters within the frame quite well,autofocus;frame;characters,800;PRESENT_X;SONY,-,0;PRESENT_X;SONY,-
1437724739,584,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,Does it come in night mode or something,night mode,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"It does come in night mode but that can become very noisy and grainy if you're shooting video, generally speaking if your talent is in a brightly lit area, the iso goes up to 3200 so you should be ok",brightly lit area;night mode;ok;talent;video;iso,206;PRESENT_X;SONY,-,307;PRESENT_X;SONY,-
1437724762,584,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what is the price of this one,price,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's only $550,NO_KEYWORD,661;PRESENT_X;SONY,-,73;PRESENT_X;SONY,-
1437724770,584,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,I will thank you very much for your help when you're ready come,come;help,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,no problem it when you're ready come back and we can package one up for you,problem,437;WAITING;NONE,-,146;PRESENT_X;SONY,-
1437724826,585,PROACTIVE,FACE_TO_FACE,NONE,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,I'm looking for a camera but I'm kind of hurt so I don't know if you can and show me something that is very simple to use and kind of cheap I'm going to sleep so I need to buy right now,camera,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,what kind of trip is it going to be,kind;trip,104;PRESENT_X;CANON,-,16;FACE_TO_FACE;NONE,-
1437724841,585,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,I'm going to the beach with my girlfriend so I just need to find something quick because I want some big memories with her,big memories;girlfriend;beach,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"this camera is perfectly it's designed to work with family and friends you can give it to friends because its just point and shoots, very little to learn and you can use it straight away",friends;shoots;camera;family;point,164;PRESENT_X;CANON,-,323;PRESENT_X;CANON,-
1437724860,585,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,I don't like any other color,color,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,It also comes in black red purple and white,black red purple;white,516;PRESENT_X;NIKON,-,622;PRESENT_X;NIKON,-
1437724873,585,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Does it come in artistic retouch effects I want to to look beautiful and perfect,artistic retouch effects,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it has 12 glamour modes to make your girlfriend look absolutely perfect and put a shine on your cheeks so that you can upload directly to Facebook through a wireless port,glamour modes;wireless port;cheeks;girlfriend;Facebook;shine,279;PRESENT_X;NIKON,-,367;PRESENT_X;NIKON,-
1437724895,585,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,What about the resolution of the camera how many megapixels,camera;resolution;megapixels,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it's 20 megapixels and it has a nice lens so if you want to replay the pictures on an HDTV or get some nice prints made its really perfect for that too,nice lens;nice prints;HDTV;megapixels;pictures,362;PRESENT_X;NIKON,-,753;PRESENT_X;NIKON,-
